platform,country,region,category,sound_type,duration_sec,views,likes,comments,trend_label,genre,publish_dayofweek,publish_period,creator_avg_views,title_length,completion_rate,traffic_source
1,Ca,North America,Sports,original,17,33482,3957,515,stable,Lifestyle,Sunday,Afternoon,100230.7,19,0.576,ForYou
1,Us,North America,Comedy,original,30,73419,3883,534,rising,Dance,Thursday,Evening,94144.9,22,0.807,External
1,Us,North America,Lifestyle,trending,28,18356,1553,214,rising,Lifestyle,Thursday,Night,99200.2,24,0.586,ForYou
1,Us,North America,Comedy,original,20,44312,3522,337,stable,Sports,Tuesday,Morning,85253.7,22,0.64,Search
1,Mx,North America,Tech,trending,24,50100,3510,274,declining,Fashion,Friday,Evening,110281.5,20,0.717,ForYou
1,Ca,North America,Science,trending,18,17958,1566,110,seasonal,Beauty,Friday,Afternoon,95967.2,29,0.839,ForYou
2,Mx,North America,Tech,original,17,38921,1958,293,rising,Dance,Saturday,Morning,88068.7,20,0.524,Home
2,Us,North America,Science,original,24,61871,1324,208,stable,Pets,Friday,Evening,101613,24,0.562,Search
2,Ca,North America,Gaming,trending,47,12447,469,74,rising,Pets,Friday,Afternoon,116096.1,24,0.681,Suggested
2,Mx,North America,Fashion,trending,59,131731,4496,413,seasonal,Lifestyle,Tuesday,Evening,98232.9,22,0.72,Home
2,Mx,North America,Art,original,68,46121,1654,190,seasonal,Education,Wednesday,Evening,109255,30,0.612,Home
2,Us,North America,Music,original,23,53255,4002,542,declining,Education,Friday,Morning,118476.8,16,0.696,Home
2,Us,North America,Music,trending,15,69427,1885,268,declining,Travel,Friday,Evening,90840.6,17,0.493,Suggested
1,Ca,North America,Travel,trending,28,76623,5528,806,seasonal,Comedy,Tuesday,Evening,78937,28,0.596,ForYou
1,Mx,North America,Music,licensed,27,149085,9299,750,declining,Beauty,Monday,Afternoon,114135.1,22,0.515,Search
1,Us,North America,Gaming,original,20,106358,6962,955,stable,Sports,Friday,Morning,103134.2,22,0.625,Search
1,Mx,North America,Travel,trending,48,31856,2151,287,seasonal,Dance,Thursday,Morning,129907.2,25,0.567,Following
1,Ca,North America,Tech,licensed,42,10505,916,86,rising,Tech,Friday,Evening,90369.7,26,0.683,Following
1,Mx,North America,Pets,trending,15,20727,1405,131,seasonal,Beauty,Sunday,Evening,88068.7,23,0.513,ForYou
1,Us,North America,Beauty,licensed,19,17928,870,91,rising,Gaming,Saturday,Night,154865.6,30,0.716,ForYou
1,Ca,North America,Pets,original,57,207150,12298,955,stable,Gaming,Thursday,Afternoon,97125.1,30,0.584,External
1,Us,North America,Pets,trending,28,53150,3546,309,seasonal,Lifestyle,Saturday,Morning,89206.3,28,0.518,External
1,Ca,North America,News,trending,22,131005,11847,1292,declining,Pets,Friday,Night,83077.8,26,0.523,ForYou
1,Mx,North America,Pets,trending,38,34029,1807,259,declining,Beauty,Tuesday,Evening,97125.1,24,0.784,Following
1,Mx,North America,News,original,27,200009,10656,829,seasonal,Beauty,Wednesday,Evening,95540.6,29,0.748,ForYou
2,Ca,North America,Music,trending,65,25207,490,35,stable,Fashion,Saturday,Afternoon,80037.2,21,0.5,External
2,Us,North America,Art,licensed,45,102821,3791,335,stable,Gaming,Sunday,Afternoon,78162.1,26,0.467,Suggested
2,Us,North America,Beauty,original,17,75506,1465,232,declining,Lifestyle,Friday,Night,93571.1,19,0.647,Home
2,Mx,North America,Comedy,trending,24,42619,1343,218,seasonal,Travel,Saturday,Evening,75227.3,20,0.55,Home
2,Ca,North America,Finance,original,50,95947,2723,278,seasonal,Comedy,Saturday,Evening,88068.7,20,0.59,Home
1,Ca,North America,Gaming,trending,60,95794,4740,423,stable,Education,Friday,Evening,106708.3,22,0.51,Following
1,Mx,North America,Fashion,licensed,28,30604,3011,266,rising,Dance,Tuesday,Night,105650.7,15,0.518,ForYou
1,Us,North America,Fitness,original,32,53414,2818,368,declining,Travel,Wednesday,Evening,97125.1,21,0.647,ForYou
1,Us,North America,Sports,trending,56,37812,2473,270,declining,Dance,Friday,Morning,101422.3,15,0.695,ForYou
1,Ca,North America,Finance,licensed,32,36888,1659,243,stable,Gaming,Monday,Evening,100507.4,27,0.7,Search
1,Mx,North America,Science,trending,13,305049,17665,1984,declining,Dance,Friday,Evening,99317.4,22,0.623,ForYou
1,Us,North America,Pets,trending,24,32276,1815,200,seasonal,Comedy,Wednesday,Afternoon,98301.3,28,0.733,External
1,Ca,North America,Lifestyle,trending,75,17981,983,65,declining,Music,Sunday,Afternoon,103279.3,21,0.592,Following
1,Ca,North America,Fitness,original,42,83204,8688,1402,rising,Comedy,Monday,Evening,150519.5,12,0.755,ForYou
1,Us,North America,Education,licensed,25,26064,1297,98,stable,Education,Tuesday,Night,88276,22,0.792,Search
1,Ca,North America,Sports,original,39,128717,8832,869,declining,Education,Tuesday,Afternoon,83077.8,25,0.618,ForYou
1,Mx,North America,Travel,original,37,26317,1686,150,rising,Tech,Friday,Afternoon,73660.3,31,0.549,ForYou
1,Ca,North America,Lifestyle,licensed,31,98384,3785,384,declining,Education,Wednesday,Afternoon,98366.2,35,0.8,ForYou
1,Mx,North America,Food,licensed,33,44412,3963,253,stable,Comedy,Monday,Evening,94740.9,19,0.797,ForYou
1,Us,North America,Music,original,33,24203,1507,149,seasonal,Sports,Friday,Morning,88998.8,28,0.736,Following
2,Ca,North America,Lifestyle,original,13,89265,4376,584,stable,Travel,Friday,Evening,118319.2,27,0.577,Suggested
2,Ca,North America,DIY,licensed,50,89467,2976,212,seasonal,Travel,Sunday,Afternoon,119306.4,24,0.516,Search
2,Mx,North America,Beauty,original,54,24414,773,58,rising,Comedy,Friday,Afternoon,78967.4,21,0.422,Suggested
2,Mx,North America,Tech,licensed,39,32088,897,135,declining,Music,Thursday,Evening,102500.9,28,0.438,Suggested
2,Ca,North America,Education,licensed,59,89043,2603,334,rising,Dance,Friday,Evening,85253.7,22,0.578,Home
1,Ca,North America,Gaming,original,15,71850,8082,988,rising,Dance,Saturday,Evening,120866.4,22,0.593,ForYou
1,Ca,North America,Lifestyle,trending,24,41748,4064,530,seasonal,Education,Wednesday,Afternoon,88754.2,18,0.629,ForYou
1,Mx,North America,Travel,licensed,35,405588,27310,2570,declining,Education,Friday,Night,111373.7,27,0.829,ForYou
1,Ca,North America,Travel,original,10,117389,6737,482,seasonal,Dance,Sunday,Night,85253.7,20,0.77,Search
1,Mx,North America,Education,licensed,34,121558,3549,223,seasonal,Beauty,Saturday,Evening,108247,22,0.526,ForYou
1,Ca,North America,Food,licensed,50,7509,402,51,stable,Dance,Friday,Afternoon,99253.8,22,0.826,ForYou
1,Ca,North America,News,trending,12,117196,10005,1469,seasonal,Dance,Friday,Evening,90840.6,25,0.842,ForYou
1,Ca,North America,Science,original,17,34045,2167,290,rising,Beauty,Friday,Night,102994.2,22,0.535,External
1,Ca,North America,Art,trending,38,101110,10395,1397,declining,Gaming,Friday,Evening,102956.3,30,0.574,Following
1,Mx,North America,Sports,original,11,49296,2601,218,seasonal,Education,Tuesday,Night,109892.4,18,0.8,Search
1,Us,North America,Gaming,original,45,163179,7662,1196,declining,Lifestyle,Saturday,Afternoon,77522.5,30,0.756,Search
1,Us,North America,Tech,trending,31,49716,3774,354,stable,Education,Friday,Evening,84057.5,16,0.768,ForYou
1,Mx,North America,Tech,trending,47,38427,2432,202,seasonal,Sports,Friday,Evening,109492.6,28,0.774,Following
2,Ca,North America,Fashion,trending,31,54013,1290,169,stable,DIY,Tuesday,Evening,94693.5,20,0.681,Suggested
2,Ca,North America,Sports,original,35,5976,275,29,declining,Lifestyle,Friday,Afternoon,94125.6,20,0.506,Home
2,Mx,North America,Travel,trending,19,126411,2222,283,declining,Education,Thursday,Evening,106295.8,24,0.595,Suggested
2,Ca,North America,Tech,licensed,39,20685,856,88,declining,Pets,Friday,Evening,129372.5,24,0.61,Search
2,Us,North America,Pets,trending,34,201350,5046,462,rising,Dance,Tuesday,Afternoon,97694.6,23,0.612,Suggested
2,Us,North America,News,licensed,26,226590,4568,578,declining,Tech,Friday,Afternoon,92959.7,29,0.688,Home
2,Ca,North America,DIY,original,62,55464,1491,164,rising,Gaming,Saturday,Night,92140.4,26,0.594,Suggested
1,Ca,North America,Art,licensed,21,34409,3812,414,rising,Dance,Tuesday,Evening,92655.5,22,0.81,ForYou
1,Mx,North America,Music,original,31,31452,1943,123,declining,Fashion,Tuesday,Evening,121135.6,20,0.503,External
1,Mx,North America,DIY,licensed,22,32926,3679,261,stable,Education,Friday,Evening,134413.3,24,0.836,ForYou
1,Mx,North America,Travel,trending,65,87060,6673,595,stable,Fashion,Wednesday,Evening,99230,23,0.758,Search
1,Us,North America,Music,original,45,20440,1328,93,stable,Education,Thursday,Evening,98396.5,30,0.78,Search
1,Mx,North America,Pets,trending,20,66356,6895,584,stable,Music,Saturday,Afternoon,95832.5,21,0.505,ForYou
1,Us,North America,Science,licensed,17,23393,2034,303,rising,Fashion,Sunday,Evening,83358.1,20,0.782,ForYou
1,Ca,North America,DIY,original,20,254175,13485,1655,declining,Fashion,Saturday,Evening,115579.1,23,0.77,Search
1,Ca,North America,Fitness,trending,41,50715,3852,433,stable,Lifestyle,Saturday,Afternoon,74831.7,24,0.639,ForYou
1,Us,North America,Automotive,trending,25,77213,4235,667,seasonal,Fashion,Wednesday,Afternoon,91634.1,21,0.752,Following
2,Mx,North America,Lifestyle,licensed,46,16117,661,73,stable,Gaming,Friday,Evening,108139.9,28,0.439,Home
2,Us,North America,Food,trending,41,139046,7143,887,seasonal,Pets,Friday,Night,127439.6,22,0.541,Search
2,Mx,North America,Food,trending,68,23152,691,61,seasonal,Music,Saturday,Morning,96938.3,21,0.443,External
2,Mx,North America,Pets,licensed,70,45954,1417,153,seasonal,Dance,Friday,Evening,111830.6,23,0.493,Suggested
2,Ca,North America,Education,original,24,31029,1206,169,declining,Travel,Tuesday,Afternoon,82782.7,22,0.475,Search
2,Ca,North America,Music,original,29,24191,833,67,stable,Pets,Saturday,Evening,62424.1,17,0.634,Search
2,Ca,North America,Beauty,original,24,54553,3133,325,declining,Lifestyle,Monday,Night,103859,22,0.417,Suggested
2,Mx,North America,Lifestyle,trending,11,49312,2115,240,stable,Lifestyle,Tuesday,Afternoon,104933.1,26,0.6,Suggested
2,Us,North America,Travel,original,54,82139,4514,339,stable,Education,Friday,Night,105890.8,16,0.561,Home
2,Ca,North America,Music,trending,20,260642,5099,369,stable,Comedy,Thursday,Evening,104175.6,22,0.63,Suggested
2,Ca,North America,Sports,original,19,168091,5322,675,declining,Travel,Friday,Morning,96403.9,17,0.747,Search
2,Mx,North America,Food,licensed,50,115973,5719,919,seasonal,Education,Friday,Evening,75508.9,16,0.684,Home
1,Us,North America,Beauty,trending,33,92228,6110,636,rising,Lifestyle,Sunday,Evening,120443.3,24,0.536,ForYou
1,Us,North America,Automotive,trending,8,56056,5447,430,stable,Fashion,Thursday,Morning,95525.4,19,0.6,ForYou
1,Mx,North America,Beauty,original,51,31247,1359,184,rising,Beauty,Saturday,Evening,96609.1,22,0.631,Following
1,Ca,North America,Beauty,licensed,31,68010,5767,777,declining,Dance,Friday,Night,112406,23,0.516,Search
1,Ca,North America,Automotive,trending,75,61209,5103,638,stable,Fashion,Sunday,Evening,120740,19,0.691,ForYou
1,Ca,North America,Gaming,trending,49,78990,6120,827,rising,Pets,Saturday,Afternoon,97961.5,19,0.598,ForYou
1,Mx,North America,Gaming,original,65,109302,5063,628,seasonal,Dance,Sunday,Morning,108139.9,23,0.589,ForYou
1,Us,North America,Music,original,30,357270,41801,2817,declining,Music,Friday,Evening,87617.4,23,0.737,ForYou
1,Ca,North America,Food,licensed,28,7715,517,37,stable,Fashion,Friday,Evening,95517.7,19,0.621,External
1,Ca,North America,DIY,original,26,74945,5316,362,seasonal,Tech,Tuesday,Evening,116192.9,31,0.619,ForYou
1,Mx,North America,Pets,licensed,27,58472,2918,315,rising,Music,Saturday,Evening,83290.1,23,0.707,ForYou
1,Ca,North America,Travel,trending,30,78118,5557,547,rising,Comedy,Friday,Evening,89258.4,24,0.787,ForYou
1,Us,North America,Art,original,34,2755,230,31,stable,Pets,Friday,Evening,94785.6,17,0.597,ForYou
1,Ca,North America,Music,licensed,30,33624,2917,230,declining,Dance,Thursday,Evening,132431.6,17,0.707,ForYou
2,Mx,North America,Fashion,trending,15,107775,3533,494,declining,Lifestyle,Sunday,Evening,82507.4,21,0.487,Suggested
2,Ca,North America,Art,trending,42,40115,1290,170,stable,Education,Sunday,Evening,84206,25,0.51,Suggested
2,Us,North America,News,licensed,30,72082,2033,124,declining,Fashion,Sunday,Evening,103650.5,18,0.567,Suggested
2,Us,North America,Comedy,original,12,117067,5286,395,declining,Sports,Saturday,Afternoon,92542.5,22,0.633,Suggested
2,Ca,North America,Lifestyle,trending,78,147929,4509,618,seasonal,Pets,Friday,Afternoon,117704,24,0.694,Home
2,Mx,North America,Travel,original,34,93462,4280,467,seasonal,Lifestyle,Saturday,Morning,114247.5,24,0.703,Search
2,Mx,North America,Education,original,31,51546,1770,155,rising,Travel,Friday,Evening,114135.1,19,0.613,Home
2,Ca,North America,Music,original,20,146531,5962,465,stable,Dance,Friday,Evening,79640.2,20,0.415,Home
1,Ca,North America,Fashion,original,40,109806,7686,915,rising,Food,Tuesday,Afternoon,67683.2,25,0.74,External
1,Mx,North America,Pets,licensed,33,22584,1175,185,seasonal,Sports,Friday,Afternoon,95866.1,22,0.606,ForYou
1,Ca,North America,Art,original,32,14731,983,97,rising,Sports,Sunday,Evening,101576.1,24,0.562,ForYou
1,Mx,North America,Fitness,original,20,100801,6463,848,seasonal,Fashion,Tuesday,Afternoon,101777.7,19,0.755,ForYou
1,Ca,North America,Pets,original,40,43584,3742,377,declining,Gaming,Wednesday,Night,104175.6,30,0.562,ForYou
1,Us,North America,DIY,trending,32,46794,3484,244,stable,Lifestyle,Friday,Afternoon,91480.6,25,0.5,ForYou
1,Mx,North America,Finance,original,24,100403,7067,964,seasonal,Education,Saturday,Evening,96398.5,25,0.513,Following
1,Ca,North America,Education,trending,41,63299,4355,368,stable,Comedy,Monday,Afternoon,94958.9,16,0.507,ForYou
1,Us,North America,DIY,trending,28,50480,2703,300,declining,Food,Saturday,Evening,71889.4,16,0.664,Search
1,Us,North America,Science,original,23,83630,4154,564,stable,Food,Monday,Evening,82507.4,20,0.691,ForYou
2,Mx,North America,Lifestyle,licensed,23,95120,4647,617,stable,Tech,Friday,Evening,96007.1,25,0.487,Suggested
2,Mx,North America,Gaming,licensed,24,54484,2353,351,rising,Lifestyle,Wednesday,Evening,109086.8,23,0.742,Home
2,Ca,North America,News,licensed,26,47367,1118,182,rising,Lifestyle,Sunday,Evening,87740.9,22,0.538,Search
2,Ca,North America,Tech,original,22,37699,2330,296,rising,Dance,Friday,Evening,99253.8,22,0.45,Suggested
2,Us,North America,Tech,trending,75,62606,1507,101,stable,Comedy,Saturday,Afternoon,104933.1,12,0.671,Suggested
2,Us,North America,Lifestyle,licensed,33,49270,1536,161,declining,Food,Sunday,Evening,106301.2,24,0.718,Search
2,Us,North America,Music,original,18,16039,345,29,declining,Tech,Friday,Evening,98432,24,0.422,External
1,Mx,North America,Sports,licensed,22,43426,4257,565,stable,Tech,Thursday,Afternoon,86206.8,29,0.568,Following
1,Ca,North America,Food,trending,15,19012,943,125,declining,Travel,Monday,Night,139280.8,21,0.84,ForYou
1,Us,North America,Fitness,original,18,70649,5888,484,declining,Food,Friday,Afternoon,98366.2,16,0.789,ForYou
1,Ca,North America,Lifestyle,licensed,55,34171,1828,169,stable,Beauty,Friday,Evening,104933.1,20,0.696,ForYou
1,Mx,North America,Education,trending,48,8576,696,99,seasonal,Beauty,Friday,Evening,79277.7,22,0.777,ForYou
1,Us,North America,Science,original,17,96548,6146,604,rising,Food,Monday,Afternoon,109255,25,0.512,ForYou
1,Mx,North America,Fitness,trending,19,119653,8020,743,seasonal,Gaming,Tuesday,Evening,149855.5,28,0.7,ForYou
1,Us,North America,Fashion,licensed,23,30652,1827,161,stable,Lifestyle,Friday,Morning,86941.3,27,0.713,External
1,Mx,North America,Food,licensed,31,316389,17648,1148,stable,Sports,Sunday,Night,138164.6,24,0.655,Following
1,Mx,North America,Food,licensed,31,63093,3492,428,stable,Lifestyle,Tuesday,Evening,89603.4,28,0.571,Search
1,Us,North America,Pets,original,40,112797,10364,1640,declining,Sports,Saturday,Evening,124137.5,24,0.78,ForYou
1,Mx,North America,Music,original,49,39002,3104,393,seasonal,Travel,Monday,Evening,130631.3,17,0.657,ForYou
2,Mx,North America,Art,licensed,24,32099,774,122,seasonal,Tech,Friday,Night,91094.5,29,0.617,Suggested
2,Mx,North America,Automotive,original,32,84159,2710,220,declining,Fashion,Saturday,Afternoon,86654.6,21,0.672,Home
2,Us,North America,Fitness,licensed,37,94389,3287,286,rising,Comedy,Sunday,Night,105585.7,11,0.635,Home
2,Ca,North America,Pets,trending,24,81744,1788,209,seasonal,Beauty,Friday,Night,116192.9,25,0.725,Suggested
2,Us,North America,Lifestyle,licensed,90,21767,492,52,stable,Food,Sunday,Night,99253.8,24,0.661,External
2,Us,North America,Finance,licensed,61,16769,535,54,declining,Lifestyle,Friday,Afternoon,109586,26,0.63,External
2,Mx,North America,News,licensed,79,26773,1234,121,rising,Gaming,Saturday,Evening,66324.2,27,0.516,Home
2,Ca,North America,Education,licensed,27,36122,1031,103,rising,Music,Friday,Afternoon,92655.5,26,0.559,Suggested
2,Mx,North America,Gaming,licensed,90,72248,2453,247,stable,Dance,Friday,Afternoon,105983.5,23,0.608,Home
1,Us,North America,Education,licensed,10,28693,2183,242,seasonal,Pets,Friday,Evening,92578.4,17,0.83,ForYou
1,Ca,North America,Automotive,original,20,61089,4287,601,declining,Beauty,Saturday,Evening,99253.8,21,0.565,Following
1,Us,North America,Automotive,trending,38,115155,7691,853,declining,Education,Sunday,Evening,97125.1,29,0.787,ForYou
1,Ca,North America,Travel,licensed,34,60733,4174,449,declining,Gaming,Wednesday,Night,93391.6,31,0.612,External
1,Us,North America,DIY,trending,32,33232,3221,346,rising,Food,Friday,Afternoon,100554.5,25,0.538,ForYou
1,Ca,North America,Fashion,original,52,73650,3135,303,stable,Pets,Saturday,Evening,129372.5,24,0.827,Following
1,Mx,North America,News,trending,21,105841,6430,493,stable,Food,Friday,Afternoon,92280.2,14,0.562,ForYou
1,Us,North America,Sports,original,26,23387,1605,215,declining,Pets,Saturday,Afternoon,94562.8,20,0.627,ForYou
1,Mx,North America,Music,original,36,63999,3640,458,seasonal,Fashion,Friday,Evening,97125.1,20,0.625,External
2,Mx,North America,Tech,original,44,67770,2455,181,declining,Music,Sunday,Afternoon,94471.2,26,0.52,Search
2,Ca,North America,Travel,original,39,378452,12365,989,seasonal,Dance,Thursday,Evening,93389,20,0.585,Home
2,Ca,North America,Food,original,22,128300,4511,516,seasonal,Travel,Saturday,Afternoon,75227.3,22,0.609,External
2,Mx,North America,Education,trending,24,107096,3070,247,seasonal,Dance,Wednesday,Afternoon,99230,15,0.633,Search
2,Us,North America,Fashion,original,42,58166,2451,256,stable,Gaming,Tuesday,Evening,132974.8,24,0.681,Suggested
2,Mx,North America,Beauty,original,42,29562,1497,179,declining,Pets,Tuesday,Evening,87499.9,24,0.49,Search
1,Ca,North America,Pets,original,42,82081,4032,302,declining,Food,Saturday,Evening,92388.3,20,0.695,ForYou
1,Ca,North America,Gaming,original,41,106977,6366,844,rising,Dance,Friday,Evening,113842.7,23,0.822,Search
1,Us,North America,Food,trending,35,13819,1347,145,rising,Comedy,Saturday,Evening,124734.7,13,0.774,External
